GRBname,flarenum,indices,params,errors,fluence,peak_flux,stats,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,duration,t_decay,t_start,t_peak,t_end,t_ratio,fluence_rise,fluence_decay,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB050822A,2,"[78, 100, 142]","[430.9441217775643, 21.76119528399681, 100.1764098909888, 1.706201129841429, 48.23238074609497]","[7.285634149838556, 5.978447514093954, 14.025330338255827, 0.4650120946224651, 5.693315711567494]",1.7098159052007734e-07,1.5714220834635038e-09,"[5169.670296630546, 23.28680313797543, 227, 5, 222, 724.570306138941, 5524.315754235704]",151486.0,104.292,15.82051,1.434,,3.26e-11,4.552677394909937e-07,1.02985,3.0,67.54853336242974,378.50431852677576,310.955785164346,363.39558841513457,430.9441217775643,741.8999069419103,4.603442438874603,3.051366793324841e-08,1.4046792258682892e-07,2.0280765883195064,3.2477980372463377e+28,9.311436220102554e+50,8.557761370989771e+48,5.987787893132412e+48,177.0518166711439,149.2997487325943,304.80686398599437,4.1623010939230526e-07
GRB050712A,1,"[1, 10, 66]","[217.43464386341745, 19.26643185089677, 138.97087659569624, 1.8070440847259606, 9.034239637845625]","[6.160505031989808, 4.582247071186467, 20.77899416598831, nan, nan]",4.409434401908373e-08,3.1347824527559453e-10,"[1131.9713547830374, 12.439245656956455, 101, 10, 91, 274.60650114337625, 1088.785791865926]",145581.0,51.356,7.868384,,,3.47e-11,4.271455668333704e-07,2.25846,3.0,56.14122739251391,461.094030499791,404.9528031072771,161.29341647090354,217.43464386341745,622.3874469706946,7.213109187585647,5.3687755547035446e-09,3.872556846438019e-08,1.3831587361034992,,,,,,,,4.929641773205084e-08
GRB050712A,2,"[1, 10, 66]","[470.61240249705946, 0.63365, 36.996453005864716, 1.297509479398926, 11.19708200165572]","[nan, nan, 24.363791640184203, 0.8906521776055717, 7.064950834328865]",1.3501597526804925e-08,3.3702489483437273e-10,"[1131.9713547830374, 12.439245656956455, 101, 10, 91, 274.60650114337625, 1088.785791865926]",145581.0,51.356,7.868384,,,3.47e-11,4.271455668333704e-07,2.25846,3.0,2.8101695965915496,166.88545945504512,164.07528985845357,467.8022329004679,470.61240249705946,634.687692355513,58.386258985030736,2.2735220863672861e-10,1.3274245318168196e-08,1.3831587361034992,,,,,,,,4.929641773205084e-08
GRB050820A,1,"[24, 65, 69]","[236.88543538480394, 11.098457188245805, 54.64729999998384, 2.9999999999994214, 236.5811648308326]","[5.034957060274623, 5.042503746091734, 70.54783045279088, 1.2736407738735942, 15.1538563264318]",4.763677633448396e-07,8.114733776254975e-09,"[7360.430064604687, 18.63400016355617, 400, 5, 395, 1179.9951511222125, 6786.851921554933]",151207.0,240.768,11.51344,2.6147,,3.43e-11,4.7171744182774693e-07,1.07032,4.0,21.136914577330174,125.2122191345,104.07530455716983,215.74852080747377,236.88543538480394,340.96073994197377,4.923864558207232,8.041503118034385e-08,3.9595273216449576e-07,-0.21914635090949622,6.796728603501325e+28,7.650323968543216e+51,1.3032020023968558e+50,2.2085405274534984e+50,65.53391301762358,59.68642509958607,94.32615153179344,4.73977287428395e-07
GRB050713A,1,"[7, 16, 56]","[107.22000412605621, 3.424985144998002, 18.32871757137514, 2.0574137132614974, 189.78877787439248]","[0.6369667332429623, 1.3729171227080461, nan, nan, nan]",1.4297536592799338e-07,7.420478675161989e-09,"[3727.4843064428214, 24.522923068702774, 157, 5, 152, 512.3385055451045, 4087.45308978195]",145675.0,124.672,62.40765,,,3.91e-11,5.079499346773509e-07,2.13021,4.0,8.762257103766473,55.65324463907294,46.890987535306465,98.45774702228974,107.22000412605621,154.11099166136268,5.351473596357985,2.2510581170861743e-08,1.2046478475713165e-07,1.2903020463776262,,,,,,,,4.559212127933631e-07
GRB050713A,2,"[61, 71, 86]","[165.18598771961754, 3.86863873608096, 23.793087568946067, 1.9985624674515983, 22.471460084685734]","[nan, nan, nan, nan, nan]",2.1535268282797755e-08,8.77836967871577e-10,"[4926.007069851064, 32.40794124902016, 157, 5, 152, 556.1093484079893, 5285.975853190193]",145675.0,124.672,62.40765,,,3.91e-11,5.079499346773509e-07,2.13021,4.0,10.174861544866758,72.7527832001108,62.57792165524404,155.01112617475079,165.18598771961754,227.76390937486158,6.150247979228253,3.0118211012160605e-09,1.8523447181581692e-08,2.8981433053227263,,,,,,,,4.559212127933631e-07
GRB050726A,1,"[16, 34, 49]","[251.92117478117007, 15.265876127059775, 68.1553584149134, 2.4595617048730216, 6.974160112965563]","[24.884598328621788, 25.850742159228123, 35.880916803574756, 3.5384314350062995, 2.618117904769243]",1.754186522627519e-08,2.3700425235618e-10,"[2136.930495922481, 20.159721659646046, 111, 5, 106, 343.4092166562375, 2077.8967473921584]",147788.0,46.496,14.44798,0.1646,,3.4e-11,5.18521766054835e-07,1.69606,4.0,33.49472483934693,183.03379861632453,149.5390737769776,218.42644994182314,251.92117478117007,401.46024855814767,4.464555970954299,3.2101171182958757e-09,1.4331748107979315e-08,0.7210660794809604,2.4646743214359936e+27,1.149814891422257e+48,1.553489410472451e+46,7.315995366283844e+45,216.31562320210378,187.55491150766196,344.71943032641906,1.7038368469260425e-07
GRB050714B,1,"[17, 23, 29]","[342.71441524311007, 15.310553904530929, 115.17885145362432, 2.999999999996705, 6.066326962828986]","[nan, nan, nan, nan, 1.1949690917071534]",1.5549774579807358e-08,1.334234214904124e-10,"[894.3387937702347, 26.304082169712785, 39, 5, 34, 137.51924156598096, 904.5148067924458]",145994.0,49.364,11.29125,2.438,,2.2e-11,6.222364324184994e-07,0.41649,3.0,29.158815907728695,248.51593041460302,219.35711450687432,313.5555993353814,342.71441524311007,562.0715297499844,7.522840268995031,1.824482641591025e-09,1.3725291938216332e-08,1.3146835633908582,6.2420267529401125e+28,2.2145186423635765e+50,1.9001475082612534e+48,3.0635923740358334e+48,99.68423945407505,91.20290847451464,163.4879376817872,3.0984700717246085e-08
GRB050730A,1,"[39, 49, 70]","[235.0410329932447, 18.226755200275242, 26.06383343309511, 2.999999999999511, 12.625895144750253]","[6.630008821160704, 8.891972832698498, 9.216706979750029, nan, 0.7523946669878495]",2.0471884771307863e-08,5.176616996847703e-10,"[16831.92356076577, 29.272910540462206, 580, 5, 575, 1968.464269386766, 17587.42144427839]",148225.0,154.6,18.61522,3.9693,,4.1e-11,4.803943298164216e-07,0.7286,4.0,34.712695751814806,84.35103840511096,49.63834265329615,200.3283372414299,235.0410329932447,284.67937564654085,1.429976600152151,8.424724967074982e-09,1.2047159804232882e-08,1.546306501194168,1.1227906428250763e+29,6.526345262577135e+50,1.6502823355523868e+49,3.8448095158671446e+49,47.29862012622395,40.31319043757267,57.287621123003404,3.2617742150747634e-06
GRB050730A,2,"[75, 126, 246]","[337.3554081871256, 12.710601914271907, 265.44054570301086, 2.9999999996541464, 5.894667230981163]","[nan, nan, nan, nan, 0.6437053193418327]",6.002392185411594e-08,2.416811949832569e-10,"[12134.202032710815, 21.47646377470941, 580, 15, 565, 1808.8354238629668, 12953.330197258843]",148225.0,154.6,18.61522,3.9693,,4.1e-11,4.803943298164216e-07,0.7286,4.0,24.207230099771948,529.7364261976334,505.5291960978615,313.14817808735364,337.3554081871256,842.8846042849871,20.883396985705687,2.7428976678403603e-09,5.7281024186275584e-08,1.546306501194168,1.1227906428250763e+29,1.913535770692418e+51,7.70468835455541e+48,1.7950310446943386e+49,67.88791342585989,63.01655727916479,169.61837769605114,3.2617742150747634e-06
GRB050730A,3,"[75, 126, 246]","[432.9237732261356, 47.19699135772774, 52.44706451829189, 2.2334101979178884, 20.737495985740523]","[9.409439220320683, 11.332860319595643, 11.737580402835274, 0.7681567515509267, 2.6992946581400905]",7.502412487864325e-08,8.501743396427489e-10,"[12134.202032710815, 21.47646377470941, 580, 15, 565, 1808.8354238629668, 12953.330197258843]",148225.0,154.6,18.61522,3.9693,,4.1e-11,4.803943298164216e-07,0.7286,4.0,112.13053454680119,236.7341842852444,124.60364973844321,320.7932386793344,432.9237732261356,557.5274229645788,1.1112374541159078,3.553561593158272e-08,3.948850894706053e-08,-0.3,1.1227906428250763e+29,2.3917355311952942e+51,2.7103177532869756e+49,5.02050492245263e+49,87.1196694154379,64.55501553122862,112.19435795073325,3.2617742150747634e-06
GRB050730A,4,"[75, 126, 246]","[677.5850595109746, 19.317972758421522, 69.68356377183525, 1.0000000053284528, 14.93516243967431]","[2.88026874427087, 12.842581792974798, 33.126262380877975, 0.6202838507867852, 5.687514715103863]",5.444487694788259e-08,6.116395888348549e-10,"[12134.202032710815, 21.47646377470941, 580, 15, 565, 1808.8354238629668, 12953.330197258843]",148225.0,154.6,18.61522,3.9693,,4.1e-11,4.803943298164216e-07,0.7286,4.0,133.44382692701402,614.8008274731799,481.35700054616586,544.1412325839606,677.5850595109746,1158.9420600571405,3.607188220174771,1.1817379099916742e-08,4.262749784796585e-08,-0.3,1.1227906428250763e+29,1.7356783154544312e+51,1.9498796410732062e+49,1.4029106448078044e+49,136.35422685508513,109.50058007847393,233.22038517641124,3.2617742150747634e-06
GRB050716A,1,"[28, 40, 78]","[162.72629811829896, 0.343617075645182, 37.31400465336044, 2.2755003122472433, 15.120245491008593]","[nan, nan, 10.496658912405328, nan, 3.553651589279024]",1.7801704099177653e-08,5.335136802162235e-10,"[4640.780425351606, 28.64679274908399, 172, 10, 162, 597.0671364457365, 4938.128705372715]",146227.0,69.02,5.288014,,,3.53e-11,5.105279392860285e-07,0.91238,2.0,0.8034020487232283,88.04629511010657,87.24289306138334,161.92289606957573,162.72629811829896,249.9691911796823,108.59182298580183,1.6243642180457866e-10,1.7639267677373074e-08,1.4024459924582655,,,,,,,,1.6540486595240785e-07
GRB050716A,2,"[28, 40, 78]","[244.23032424266242, 28.691087281508246, 28.691083645890963, 2.9999999999534754, 4.452713938208686]","[18.9470327482791, 13.592889030144491, 20.733695401710378, 2.793075941730419, 1.6462346345250172]",8.053354461462345e-09,1.5717824827609491e-10,"[4640.780425351606, 28.64679274908399, 172, 10, 162, 597.0671364457365, 4938.128705372715]",146227.0,69.02,5.288014,,,3.53e-11,5.105279392860285e-07,0.91238,2.0,54.6419246134696,109.28384230293787,54.64191768946827,189.58839962919282,244.23032424266242,298.8722419321307,0.9999998732840877,4.026677433953962e-09,4.026677027508384e-09,1.4024459924582655,,,,,,,,1.6540486595240785e-07
GRB050716A,3,"[93, 104, 123]","[352.0241866475292, 4.978015599512155, 98.95348611329041, 2.621128400335717, 5.392446658463708]","[8.045483919236307, 9.036887182941639, 5.292864582031628, nan, nan]",1.7574282600251784e-08,1.9035112175968122e-10,"[5036.654829727421, 30.159609758846834, 172, 5, 167, 595.918619892432, 5308.265637364465]",146227.0,69.02,5.288014,,,3.53e-11,5.105279392860285e-07,0.91238,2.0,10.405811410337435,217.25355913359812,206.84774772326068,341.61837523719174,352.0241866475292,558.8719343707899,19.87809883982446,8.417568204958949e-10,1.673252577975589e-08,2.298488756077454,,,,,,,,1.6540486595240785e-07
GRB050904A,1,"[140, 189, 219]","[396.109606665928, 2.501014849996133, 40.024486405843454, 1.4441079738602725, 12.613849835889214]","[4.7349303226950665, 5.612545431551942, nan, nan, nan]",1.7269047286308795e-08,4.474804258524696e-10,"[11042.168031293066, 27.605420078232665, 410, 10, 400, 1380.3849745665952, 11857.299396518201]",153514.0,181.576,16.30626,6.295,,3.5499999999999994e-11,4.914254318347104e-07,0.63011,2.0,9.535227990376256,162.13032476799958,152.59509677762333,386.57437867555177,396.109606665928,548.7047034435514,16.00329818349755,1.0156292347804674e-09,1.6253418051528327e-08,1.405283552480323,1.9312839045239823e+29,1.1095456845306709e+51,2.875086084280911e+49,4.992363877783844e+49,54.298780900058674,52.99169001721066,75.21654605120649,5.489355372460401e-07
GRB050904A,2,"[140, 189, 219]","[467.13197978457373, 25.106756900920946, 25.106756897343477, 1.0000000000136986, 26.249014805021744]","[nan, nan, nan, nan, nan]",4.674420388978139e-08,9.164937581453808e-10,"[11042.168031293066, 27.605420078232665, 410, 10, 400, 1380.3849745665952, 11857.299396518201]",153514.0,181.576,16.30626,6.295,,3.5499999999999994e-11,4.914254318347104e-07,0.63011,2.0,173.43133251586636,346.8626650070204,173.43133249115402,293.70064726870737,467.13197978457373,640.5633122757278,0.9999999998575094,2.3372106409366543e-08,2.3372097480414843e-08,1.405283552480323,1.9312839045239823e+29,3.0033405342429103e+51,5.888522264084095e+49,6.316439158091169e+49,64.03454143722738,40.260541092351936,87.80854177871525,5.489355372460401e-07
GRB050904A,3,"[258, 276, 296]","[6699.172766518613, 596.8218112353198, 1899.3609999999999, 2.9999999999999996, 1.5300064154435176]","[1004.3430879566188, 1064.9640475265383, 2182.1625789630584, 6.013397440985665, 0.2397467646774869]",1.2105935068715855e-07,5.4315186167636674e-11,"[12773.781667840387, 31.54020164898861, 410, 5, 405, 1425.0178197299094, 13558.83224726703]",153514.0,181.576,16.30626,6.295,,3.5499999999999994e-11,4.914254318347104e-07,0.63011,2.0,1136.64191589865,4753.958316508461,3617.3164006098114,5562.530850619963,6699.172766518613,10316.489167128424,3.182459092888453,2.894453831769305e-08,9.211481236946551e-08,1.4954737833783156,1.9312839045239823e+29,7.778129152122587e+51,3.4897802650966484e+48,1.1935622566923968e+49,918.3238884878153,762.5127965208997,1414.1863148908053,5.489355372460401e-07
GRB050904A,4,"[299, 317, 318]","[12741.230307896913, 641.6173913221686, 1870.4419999973504, 2.9999999999993654, 0.4644191835583222]","[nan, nan, nan, nan, 0.047207254564440485]",3.698015699608591e-08,1.6486396440557334e-11,"[13161.434672908885, 32.49736956273799, 410, 5, 405, 1437.2752513068963, 13946.485252335528]",153514.0,181.576,16.30626,6.295,,3.5499999999999994e-11,4.914254318347104e-07,0.63011,2.0,1221.9547061072008,4784.195124321934,3562.240418214733,11519.275601789712,12741.230307896913,16303.470726111645,2.9151984115377036,9.445282862201789e-09,2.7534874133884126e-08,-0.2999918370265533,1.9312839045239823e+29,2.3759952085373034e+51,1.0592599418373675e+48,3.622946931692345e+48,1746.5702958049228,1579.064510183648,2234.8828959714388,5.489355372460401e-07
GRB050904A,5,"[320, 333, 365]","[17818.677382785267, 1555.8567354030397, 1555.8567354030397, 3.0, 0.6802174442193082]","[nan, nan, nan, 1.2504692898760872, 0.06682462835106404]",6.709282181081111e-08,2.4147718629951813e-11,"[12635.809308077769, 31.199529155747577, 410, 5, 405, 1420.5652314512472, 13420.859887504412]",153514.0,181.576,16.30626,6.295,,3.5499999999999994e-11,4.914254318347104e-07,0.63011,2.0,2963.1155351576963,5926.231070315393,2963.1155351576963,14855.56184762757,17818.677382785267,20781.792917942963,1.0,3.354641058743634e-08,3.354641122337477e-08,-0.2999918370265533,1.9312839045239823e+29,4.310750307701693e+51,1.5515040611629966e+48,5.306395096911106e+48,2442.5877152550056,2036.403269037364,2848.7721614726474,5.489355372460401e-07
GRB050915A,1,"[0, 3, 9]","[108.60709638088582, 18.907968636222886, 18.907968636222886, 3.0, 10.954855802345321]","[14.387321226490647, 24.077658039272997, 14.643709254294471, 3.1718409320858267, 2.5794795250458478]",1.1392855504292396e-08,3.3739547446048023e-10,"[403.5949737977546, 14.94796199250943, 32, 5, 27, 96.54639900712928, 320.97805390176256]",155242.0,53.42,11.27224,2.5273,,3.08e-11,4.905108568558933e-07,0.91711,3.0,36.0100607783486,72.02012155669719,36.01006077834859,72.59703560253722,108.60709638088582,144.6171571592344,0.9999999999999996,5.696427640027929e-09,5.6964278642644675e-09,0.905790446634572,6.521531276799831e+28,1.7262322176604146e+50,5.112176994495083e+48,8.454496840247789e+48,30.790433584012085,20.5814746697296,40.99939249829456,0.0
GRB050916A,1,"[8, 15, 16]","[17992.458738982594, 580.8025616224234, 623.5019279826923, 3.0, 0.011774482581763567]","[1120.2458218364868, 728.6863829268112, 995.2679223370449, 5.479052231284182, nan]",8.02726748797963e-10,7.461479520038587e-13,"[259.3174472368716, 13.648286696677452, 29, 10, 19, 95.7948059137586, 124.01933704301723]",155408.0,85.184,12.7243,,,6.34e-11,3.325507772692572e-09,0.73421,3.0,1106.133395217119,2293.587359947167,1187.453964730048,16886.325343765475,17992.458738982594,19179.91270371264,1.0735178685179891,3.871327843400696e-10,4.155939644578935e-10,0.6668176109114089,,,,,,,,0.0
GRB050916A,2,"[8, 15, 16]","[18730.105696397437, 413.7146141897688, 1916.9179367977251, 1.0, 0.407116762177694]","[129.57621702310186, nan, nan, nan, 0.09796354020656947]",6.009630249922294e-08,2.4997000781037193e-11,"[259.3174472368716, 13.648286696677452, 29, 10, 19, 95.7948059137586, 124.01933704301723]",155408.0,85.184,12.7243,,,6.34e-11,3.325507772692572e-09,0.73421,3.0,2857.839310161433,16099.439307451465,13241.599997290032,15872.266386236004,18730.105696397437,31971.70569368747,4.633430560706383,1.0667800958185376e-08,4.942850154103756e-08,0.6668176109114089,,,,,,,,0.0
GRB060105A,1,"[236, 243, 250]","[296.75897158411664, 4.094867871242643, 4.0948678695066025, 2.9999999999706195, 19.26219761070163]","[14.883721967820717, 13.638052968448939, 27.627311015241972, 10.782860452776541, 9.397043354404845]",5.732848590049873e-09,7.836709501578908e-10,"[33296.60679248576, 38.8979051314086, 861, 5, 856, 3162.0696813962086, 36317.79521789226]",175942.0,54.376,1.420051,,,4.07e-11,5.214083923908115e-07,0.7522,2.0,7.7986400210753,15.59728003884436,7.79864001776906,288.96033156304134,296.75897158411664,304.5576116018857,0.9999999995760491,2.8664242913918993e-09,2.866424298657974e-09,1.161078111976742,,,,,,,,2.803295328164776e-06
GRB050922B,1,"[0, 21, 67]","[373.87764079556865, 24.109393740219737, 45.501871355002336, 2.7197378659165206, 29.003666663791755]","[8.113551904046654, 11.285375922729015, 8.50955229695622, nan, nan]",4.9920353016425514e-08,8.063009452028369e-10,"[4579.531714041725, 27.0978207931463, 174, 5, 169, 584.1048761340581, 5329.704298991612]",156434.0,157.024,94.48681,4.5,+0.5-0.5,2.78e-11,5.036695669772256e-07,1.39976,3.0,49.067709999257204,141.67363166315113,92.60592166389392,324.80993079631145,373.87764079556865,466.4835624594626,1.8873088160278075,1.728957845698732e-08,3.263077455943819e-08,0.4015685195389268,1.3029864066356067e+29,1.9364424401494585e+51,3.1276929658523385e+49,7.517583403342774e+49,67.97775287192157,59.056351053874806,84.81519317444774,1.2567149588356716e-07
GRB050922B,2,"[84, 90, 106]","[495.21014390077096, 0.5042333333333402, 20.401307209048305, 2.257883907795509, 8.153065271845433]","[nan, nan, nan, nan, 6.247534471755313]",4.196347792712453e-09,2.2602835868960061e-10,"[6479.372699132773, 38.33948342682114, 174, 5, 169, 644.4875659443322, 7229.54528408266]",156434.0,157.024,94.48681,4.5,+0.5-0.5,2.78e-11,5.036695669772256e-07,1.39976,3.0,1.18677296840076,49.203669740537975,48.016896772137216,494.0233709323702,495.21014390077096,543.2270406729082,40.46005263908442,1.0121424114446114e-10,4.095133551567992e-09,0.4015685195389268,1.3029864066356067e+29,1.6277901634153445e+50,8.767784680926674e+48,1.819548408887948e+49,90.03820798195835,89.82243107861277,98.76855284961967,1.2567149588356716e-07
GRB050922B,3,"[118, 140, 163]","[766.6134786785015, 66.15544671461618, 248.10822635557219, 2.7496432252040655, 39.28525010461694]","[123.08254497315255, 84.45320326676324, 275.51427352777523, 6.900970709492917, 37.17591005426263]",3.0537861836135274e-07,1.0920788662723058e-09,"[5543.0687409150105, 32.79922331902373, 174, 5, 169, 617.3304414312327, 6293.2413258648985]",156434.0,157.024,94.48681,4.5,+0.5-0.5,2.78e-11,5.036695669772256e-07,1.39976,3.0,133.603748340003,634.6689014193894,501.0651530793864,633.0097303384985,766.6134786785015,1267.6786317578878,3.7503824503803975,6.428505737301546e-08,2.410935609883373e-07,3.1088499230206623,1.3029864066356067e+29,1.1845832033971279e+52,4.2362438101032124e+49,1.0265522076335284e+50,139.38426885063663,115.09267824336335,230.4870239559796,1.2567149588356716e-07
GRB060111A,1,"[1, 37, 68]","[95.5584144395645, 19.60983045059752, 27.563572571315156, 2.4759600308883094, 50.26464591879641]","[4.762602086093947, 5.895076320565487, 5.733816079512794, nan, 3.1201184075797075]",7.024264696680485e-08,1.678827400783384e-09,"[15659.51372404851, 40.04990722263046, 396, 5, 391, 1471.2900373613554, 17603.405651271933]",176818.0,13.212,1.165621,2.32,,3.34e-11,4.687780308012276e-07,0.42673,4.0,42.80242583562285,102.96550443646697,60.16307860084413,52.75598860394165,95.5584144395645,155.72149304040863,1.4055997394141306,2.919963900217967e-08,4.1043007964625186e-08,0.7307357131997342,5.875427635890223e+28,9.178075216293487e+50,2.1935967428514e+49,2.9593609903495484e+49,28.782654951676054,15.890358013235439,46.90406416879778,4.5948999495293925e-07
GRB060111A,2,"[73, 84, 115]","[159.46413913968496, 8.508490058060989, 16.37284590716974, 2.9999999999999694, 30.20541901598823]","[5.316845658249018, 5.281992951185879, 7.156269992239663, nan, 3.1816408198316264]",2.241327754146552e-08,1.0088563766666892e-09,"[16959.764812731184, 43.93721454075436, 396, 10, 386, 1517.9736223539735, 18933.563811010878]",176818.0,13.212,1.165621,2.32,,3.34e-11,4.687780308012276e-07,0.42673,4.0,16.204344846213928,47.38628657538638,31.18194172917245,143.25979429347103,159.46413913968496,190.6460808688574,1.924295121160543,7.664505932466519e-09,1.4748771608998999e-08,0.7307357131997342,5.875427635890223e+28,2.9285733952544036e+50,1.3181962963126885e+49,2.0518306824436666e+49,48.031367210748485,43.150540449840676,57.4235183339932,4.5948999495293925e-07
GRB060111A,3,"[73, 84, 115]","[183.65186631047908, 8.13111401944413, 8.13111401944399, 2.999999999999907, 17.335892261695236]","[nan, nan, 5.9647836519460204, nan, 2.898000006247222]",8.407619577288311e-09,5.788657411245722e-10,"[16959.764812731184, 43.93721454075436, 396, 10, 386, 1517.9736223539735, 18933.563811010878]",176818.0,13.212,1.165621,2.32,,3.34e-11,4.687780308012276e-07,0.42673,4.0,15.485635483599054,30.971270967197853,15.485635483598799,168.16623082688002,183.65186631047908,199.13750179407788,0.9999999999999835,4.203809768631136e-09,4.203809808657175e-09,0.7307357131997342,5.875427635890223e+28,1.0985600372776474e+50,7.563600663693021e+48,1.1776137077566544e+49,55.31682720195153,50.6524791647229,59.98117523918009,4.5948999495293925e-07
GRB060111A,4,"[115, 203, 343]","[255.65038403757688, 15.606466697968564, 15.60646669768574, 2.896553173285577, 58.43947614569617]","[3.600558101204892, 4.7163786781565245, 4.035454267938732, nan, 2.6257908086173005]",5.431703675124209e-08,1.9518785029341937e-09,"[7320.073516010798, 18.96392102593471, 396, 10, 386, 1185.2451591219433, 9293.872514290495]",176818.0,13.212,1.165621,2.32,,3.34e-11,4.687780308012276e-07,0.42673,4.0,30.414139432111625,60.82827886367207,30.414139431560443,225.23624460546526,255.65038403757688,286.0645234691373,0.9999999999818774,2.7158518188218176e-08,2.7158518563023915e-08,0.7307357131997342,5.875427635890223e+28,7.097196224178027e+50,2.550371958713679e+49,3.8736409946892623e+49,77.00312772216172,67.84224235104375,86.16401309311365,4.5948999495293925e-07
GRB060111A,5,"[115, 203, 343]","[275.6559103744015, 9.674219784063462, 75.3376108643864, 1.6963034804797037, 122.57371825278003]","[1.7426770935386735, 1.9091629054350618, 4.110216333822776, 0.14878854229058558, 6.117602087410839]",3.104907363905597e-07,4.093961160850805e-09,"[7320.073516010798, 18.96392102593471, 396, 10, 386, 1185.2451591219433, 9293.872514290495]",176818.0,13.212,1.165621,2.32,,3.34e-11,4.687780308012276e-07,0.42673,4.0,30.228700364020085,265.6335304994919,235.4048301354718,245.42721001038143,275.6559103744015,511.0607405098733,7.787461164412612,3.533338167235418e-08,2.7515735471820545e-07,0.7307357131997342,5.875427635890223e+28,4.056947532033666e+51,5.349269295707189e+49,5.070544287471846e+49,83.02888866698841,73.92385843686188,153.9339579849016,4.5948999495293925e-07
GRB051117A,1,"[465, 482, 594]","[423.5710000000001, 75.14979214465608, 75.14979209366946, 2.999999999999993, 20.865496962054426]","[19.934586641484366, 17.453374800391437, 19.104958683045158, nan, 0.7782412010839884]",8.56856858090692e-08,6.384842070388653e-10,"[66688.22460187535, 42.666810365883144, 1568, 5, 1563, 5895.364666131676, 75438.14530814033]",164268.0,140.632,13.50078,,,3.0599999999999996e-11,5.061558322626635e-07,1.02198,2.0,143.12212140150467,286.2442427059058,143.1221213044011,280.4488785984954,423.5710000000001,566.6931213044012,0.9999999993215335,4.2842842057821425e-08,4.284284375124776e-08,1.0500933961588104,,,,,,,,1.8468981443001843e-06
GRB051117A,2,"[784, 992, 1074]","[994.141730026736, 118.14767708186162, 144.48110075700868, 2.9999999995279367, 34.93066347825101]","[13.297902569339044, 12.016655266712105, 13.713971155966618, nan, 0.98525913474848]",2.5065184999802083e-07,1.0688782200857026e-09,"[56859.63742372827, 36.495274341289004, 1568, 10, 1558, 5660.382602340323, 65646.34591099781]",164268.0,140.632,13.50078,,,3.0599999999999996e-11,5.061558322626635e-07,1.02198,2.0,225.01121695427742,500.1742088233668,275.1629918690894,769.1305130724586,994.141730026736,1269.3047218958254,1.2228856658510625,1.1275966638275298e-07,1.3789218361526788e-07,3.4993011991404845,,,,,,,,1.8468981443001843e-06
GRB051117A,3,"[784, 992, 1074]","[1084.3482999972987, 6.365849359077107, 438.40699999979404, 1.000000002642994, 10.356826650153469]","[2.1576174927129332, 5.41616393105656, nan, nan, 0.7594166368222357]",1.4081600709806763e-07,3.1691889549274324e-10,"[56859.63742372827, 36.495274341289004, 1568, 10, 1558, 5660.382602340323, 65646.34591099781]",164268.0,140.632,13.50078,,,3.0599999999999996e-11,5.061558322626635e-07,1.02198,2.0,43.973729290753454,3072.381982413038,3028.408253122285,1040.3745707065452,1084.3482999972987,4112.756553119583,68.86857908044387,2.015441809430359e-09,1.3880056528863726e-07,0.8961919912778382,,,,,,,,1.8468981443001843e-06
GRB051117A,4,"[1074, 1141, 1478]","[1313.6720224173985, 36.291284213508725, 138.92072044487725, 2.9999999999994333, 56.732286572389654]","[5.98333531440756, 5.5325104560444665, 9.627911631203885, nan, 1.6493656807807404]",2.7159133906157765e-07,1.7360079626459e-09,"[54673.00228547298, 35.20476644267417, 1568, 15, 1553, 5613.932566504551, 63496.49855374708]",164268.0,140.632,13.50078,,,3.0599999999999996e-11,5.061558322626635e-07,1.02198,2.0,69.11643315027163,333.6897293534928,264.57329620322116,1244.5555892671268,1313.6720224173985,1578.2453186206196,3.8279361961285088,5.625412705494006e-08,2.1533721200663758e-07,0.8961919912778382,,,,,,,,1.8468981443001843e-06
GRB051117A,5,"[1074, 1141, 1478]","[1500.6750870647586, 55.806827446636824, 108.20686532114087, 1.5177191613139471, 21.107493727814685]","[9.483974078690581, 13.791343353967179, 9.515080006960961, nan, 1.894085089348291]",9.546462154245314e-08,6.458307539506817e-10,"[54673.00228547298, 35.20476644267417, 1568, 15, 1553, 5613.932566504551, 63496.49855374708]",164268.0,140.632,13.50078,,,3.0599999999999996e-11,5.061558322626635e-07,1.02198,2.0,199.3942060516829,586.0103780725942,386.61617202091134,1301.2808810130757,1500.6750870647586,1887.29125908567,1.938953892776105,3.248251679365243e-08,6.298210474880069e-08,0.8961919912778382,,,,,,,,1.8468981443001843e-06
