GRBname,pulse_num,t_start,t_stop,t_peak,rise,decay,sharp,amplitude,fluence_rise,fluence_decay,chisq,rchisq,deltaAIC,BIC,Trig_ID,T90,T90_err,redshift,redshift_err,conversion,conversion_bat,bat_conversion_rchisq,dimple,t_rise,t_decay,duration,t_ratio,fluence,peak_flux,underlying_index,d_l,e_iso,L_p,L_iso,t_peak_z,t_start_z,t_end_z,afterglow_fluence
GRB231028A,1,-9.084898098914543,16.36020219733577,1.918388505788674,2.389333327611288,3.135999997456868,1.0,0.4219479141707631,,,2070.0744755885958,0.2439974629406642,-11961.61475327166,-40819.5256268272,1193078.0,37.112,0.9636763,,,,,,,11.003286604703217,14.441813691547097,25.445100296250313,1.3125000020788449,,,False,,,,,,,,0.0
GRB231028A,2,4.137524138022203,8.289019268111293,6.481336460924636,0.5089523792266846,0.3925333340962726,1.0,0.3638828399763743,,,2070.0744755885958,0.2439974629406642,-11961.61475327166,-40819.5256268272,1193078.0,37.112,0.9636763,,,,,,,2.3438123229024326,1.8076828071866569,4.151495130089089,0.7712574891440684,,,False,,,,,,,,0.0
GRB231028A,3,12.716902806766708,19.79044200393009,17.432595637444138,1.0240000089009602,0.5119999938422349,1.000000205612956,0.1081878109521955,,,1686.9318167786246,0.1987197333936417,-13715.113326845463,-41247.90386219153,1193078.0,37.112,0.9636763,,,,,,,4.71569283067743,2.3578463664859513,7.073539197163381,0.4999999896403847,,,False,,,,,,,,0.0
GRB231028A,4,19.28646480236055,23.21620999270448,21.153093848161525,0.405333360036213,0.4479999927643445,1.0000000207754682,0.1045220498044918,,,1626.0459724482355,0.1915474110552757,-14027.353631835576,-41308.78970652192,1193078.0,37.112,0.9636763,,,,,,,1.8666290458009769,2.063116144542956,3.929745190343933,1.105263067230193,,,False,,,,,,,,0.0
GRB231028A,5,22.73886493854403,25.194955725391488,23.91778850910927,0.2560000019731368,0.2773333386926134,1.0000000034071588,0.1051349242317333,,,1593.3182398756185,0.1876921003505264,-14200.057879661184,-41341.51743909454,1193078.0,37.112,0.9636763,,,,,,,1.1789235705652388,1.2771672162822192,2.456090786847458,1.0833333459181558,,,False,,,,,,,,0.0
GRB231028A,6,29.47480347947932,41.558770146643816,33.699279688571096,0.9173333532700638,1.7066666682561216,1.0,0.1381794406985331,,,1437.3839295513403,0.1693231157440617,-15074.889248112697,-41497.45174941881,1193078.0,37.112,0.9636763,,,,,,,4.224476209091776,7.85949045807272,12.083966667164496,1.860465077577615,,,False,,,,,,,,0.0
GRB230818A,1,-1.2639039135067565,10.427088034592597,1.87989223290966,0.6826666593499102,1.8559999863208687,1.0000000000395486,0.2547722571395684,9.83101339112394e-11,2.672806774659532e-10,2687.5847156181003,0.1343993956902585,-40132.8008238033,-104983.95779249728,1186032.0,64.0,35.77709,2.42,,3.5099999999999994e-11,5.709544949606852e-10,1.00146,3.0,3.1437961464164164,8.547195801682937,11.690991948099352,2.718750009101514,3.655908113771926e-10,1.454633654051161e-10,2.4624244611826196,6.185899740376752e+28,5.140256410027148e+48,2.045234653549107e+48,1.503694211777371e+48,0.5496760914940526,-0.3695625478089931,3.0488561504656717,8.649587457618557e-08
GRB230506B,1,-0.0798143402787168,0.2002827694758023,0.0381212805534008,0.0511999964773711,0.0703999996185302,1.8302740604985428,0.3908415814841376,8.58054998761675e-09,1.1798256980778898e-08,2966.460669514946,0.1579669135478431,-34653.42399039841,-86958.65234497277,1167266.0,61.54,10.89256,,,5.72e-11,4.839140972741976e-07,1.01118,4.0,0.11793562083211759,0.1621614889224015,0.2800971097545191,1.375000087151276,2.0378806968395647e-08,1.8913375108111622e-07,1.8090650557929417,,,,,,,,1.350860446028979e-07
GRB230506B,2,7.074404871836238,13.263753491204133,11.200637302851687,0.8959999879201254,0.4479999880633679,1.0,0.3062954005705964,1.314778873098811e-07,6.573894278966714e-08,2812.0169068046703,0.1497426330904026,-35657.75867706168,-87113.09610768304,1167266.0,61.54,10.89256,,,5.72e-11,4.839140972741976e-07,1.01118,4.0,4.126232431015449,2.0631161883524456,6.189348619367895,0.49999999341886836,1.9721683009954824e-07,1.482206622663589e-07,1.8090650557929417,,,,,,,,1.350860446028979e-07
GRB230506B,3,13.214402542802477,16.65292944665334,14.884544171359009,0.362666646639506,0.3839999834696452,1.0,0.2122048224244102,3.6869487733985605e-08,3.903828160536038e-08,2733.3744697626057,0.1455548468908145,-36190.568168951366,-87191.73854472511,1167266.0,61.54,10.89256,,,5.72e-11,4.839140972741976e-07,1.01118,4.0,1.6701416285565323,1.7683852752943299,3.438526903850862,1.0588235423020427,7.590776933934599e-08,1.0268890508073987e-07,1.8090650557929417,,,,,,,,1.350860446028979e-07
GRB230506B,4,25.103868190522416,31.479879765847407,25.19228747258644,0.0192000031471252,1.365333318710326,1.0,0.1115686518097923,1.0262371277256613e-09,7.297684967261165e-08,2698.664509983692,0.1437065078003989,-36430.62563569936,-87226.44850450402,1167266.0,61.54,10.89256,,,5.72e-11,4.839140972741976e-07,1.01118,4.0,0.08841928206402372,6.287592293260968,6.376011575324991,71.1110986934747,7.40030868003373e-08,5.398964342463491e-08,1.8090650557929417,,,,,,,,1.350860446028979e-07
GRB240414A,1,-14.312090749053125,-11.708634476487523,-11.855999946594247,0.5333333412806132,0.0320000052452142,1.0000000000000042,0.0996928663382115,2.973138674637593e-08,1.78388347060219e-09,3534.1587740873774,0.1911596048294773,-30589.379065209698,-76631.13321693767,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,2.4560908024588777,0.14736547010672396,2.6034562725656016,0.06000000894070825,3.151527021697812e-08,5.6309344041570784e-08,1.1313384445023755,4.400126297340478e+28,2.7065409928310314e+50,4.835863594970328e+50,2.9451735807854265e+50,-4.184962917964789,-5.051920490311727,-4.132945455872758,0.0
GRB240414A,2,0.0540136100428116,5.260926155174046,2.4118607657639326,0.5120000044504801,0.6186666886011759,1.0,0.1162479428819817,3.328186005311682e-08,4.021558197377128e-08,3488.198364199544,0.1886736458351116,-30831.451058852108,-76677.0936268255,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,2.357847155721121,2.849065389410113,5.206912545131234,1.208333365670922,7.349744202688811e-08,6.566011842471627e-08,1.1313384445023755,4.400126297340478e+28,6.311982678378855e+50,5.6389109433971014e+50,3.4342514441821888e+50,0.8513451344030823,0.019065870117476735,1.8570159389954273,0.0
GRB240414A,3,4.070834256611278,6.133950655112025,4.955027077251464,0.1920000314712524,0.25600000222524,1.0,0.1006625242377919,1.080740596750387e-08,1.440987238663194e-08,3445.946825419668,0.1863882964852698,-31056.81910510298,-76719.34516560538,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,0.8841928206401866,1.1789235778605605,2.063116398500747,1.3333331263727957,2.521727835413581e-08,5.685703418506474e-08,1.1313384445023755,4.400126297340478e+28,2.165667535870603e+50,4.8828993910948785e+50,2.9738196708532426e+50,1.7490388553658538,1.4369340828137231,2.1651784875086566,0.0
GRB240414A,4,10.753292543906245,12.619921642341565,11.244510771005473,0.1066666827197472,0.2986666758855064,1.000000000000005,0.1215008937382285,7.2470392000442785e-09,2.0291707332607236e-08,3422.6200771098493,0.1851265727558334,-31182.42994099652,-76742.6719139152,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,0.49121822709922824,1.3754108713360917,1.86662909843532,2.7999996650333023,2.7538746532651515e-08,6.862713329611526e-08,1.1313384445023755,4.400126297340478e+28,2.365035929206499e+50,5.893719083085985e+50,3.5894365908354967e+50,3.9691178153919773,3.795726277411311,4.454614063657453,0.0
GRB240414A,5,12.49706439927787,14.167206027834368,13.184769743449422,0.1493333180745415,0.2133333285649586,1.0000000000000018,0.0916067609803691,7.649562398252642e-09,1.0927947155570452e-08,3404.265494623857,0.1841337891942804,-31281.869753837025,-76761.02649640119,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,0.6877053441715528,0.9824362843849457,1.6701416285564985,1.4285715426109444,1.8577509553823094e-08,5.1742083561704186e-08,1.1313384445023755,4.400126297340478e+28,1.5954421715554488e+50,4.443625875649216e+50,2.7062900503373003e+50,4.653995673649637,4.411247581813579,5.000778689669738,0.0
GRB240414A,6,14.090360834637128,14.581578885333098,14.286848128112725,0.0426666736602783,0.0639999707539876,1.0,0.1387561963576438,3.3104994598945346e-09,4.965746106699427e-09,3392.305739845216,0.1834868963568377,-31346.953151266294,-76772.98625117983,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,0.196487293475597,0.294730757220373,0.49121805069597,1.4999990686775757,8.276245566593962e-09,7.837341512576763e-08,1.1313384445023755,4.400126297340478e+28,7.107664868015367e+49,6.730732731327764e+50,4.099200862541254e+50,5.0430102817199876,4.973653665597292,5.147045141310659,0.0
GRB240414A,7,14.557549332120225,14.852280251701435,14.754036613676483,0.0426666736602789,0.0213333362322946,1.0000000397216895,0.1148615151329694,2.740410790687821e-09,1.3702053569453113e-09,3389.964905119831,0.1833602826222323,-31359.71850981994,-76775.32708590521,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,0.1964872815562586,0.09824363802495206,0.29473091958121067,0.499999985988013,4.110616147633132e-09,6.487702490984968e-08,1.1313384445023755,4.400126297340478e+28,3.5302096516274245e+49,5.571658634131965e+50,3.3932930950275745e+50,5.207919736560707,5.138563124645331,5.242598041546571,0.0
GRB240414A,8,14.307525147219264,20.398630135957603,18.728488511063755,0.9599999979019016,0.3626666462577746,1.0000000007467815,0.1175524765188792,6.310377841445912e-08,2.3839203889356908e-08,3338.6691331352317,0.1805857384863279,-31641.686910437365,-76826.62285788982,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,4.420963363844491,1.6701416248938479,6.091104988738339,0.37777775734415603,8.694298230381603e-08,6.639695583417199e-08,1.1313384445023755,4.400126297340478e+28,7.4666897673462015e+50,5.702190764258957e+50,3.4727905938251236e+50,6.610832513612338,5.050308911831721,7.2003636201756445,0.0
GRB240414A,9,20.176591551043582,21.610949898555397,21.55200233715721,0.2986666745073539,0.0128003010525019,1.0000000375509976,0.1032304268381641,1.724037991545689e-08,7.388907836516023e-10,3280.1419626120223,0.1774200542304209,-31968.746003035318,-76885.15002841302,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,1.3754107861136262,0.05894756139818824,1.4343583475118145,0.04285814972031086,1.797927069910849e-08,5.830745803484204e-08,1.1313384445023755,4.400126297340478e+28,1.5440652367349097e+50,5.00746223251666e+50,3.0496819872510757e+50,7.607484058297637,7.121987840114219,7.628291527905187,0.0
GRB240414A,10,21.0277100218068,26.234622382672832,25.25218609956005,0.9173333247502644,0.2133333282887121,1.0,0.0942268097371312,4.8334141270459833e-08,1.1240497809246326e-08,3251.6413195539053,0.1758784789892852,-32130.130946249024,-76913.65067147113,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,4.224476077753248,0.9824362831127829,5.206912360866031,0.23255813621159935,5.957463907970616e-08,5.322196103207097e-08,1.1313384445023755,4.400126297340478e+28,5.116288126112063e+50,4.570718202966689e+50,2.7836927639136814e+50,8.91358492748325,7.422417939218779,9.2603679430543,0.0
GRB240414A,11,29.263104488646267,32.308657171531976,31.719195291105187,0.5333333412806193,0.1280000209808349,1.0,0.0924686928014947,2.757692268859309e-08,6.618462431489932e-09,3210.5939587306784,0.173658262588202,-32365.064841441497,-76954.69803229436,1221714.0,156.524,170.2151,1.833,,3.16e-11,5.648282180044797e-07,1.14371,,2.4560908024589203,0.5894618804267893,3.0455526828857096,0.24000003576278545,3.4195385120083024e-08,5.222892697627191e-08,1.1313384445023755,4.400126297340478e+28,2.9367100759710187e+50,4.4854361361846785e+50,2.7317536458909153e+50,11.196327317721561,10.329369745374608,11.404397166089648,0.0
GRB210708A,1,-1.2173124514779596,1.6317527549379818,0.5510728238163702,0.3839999834696452,0.2346666653948511,1.0,0.1171383586765083,1.3498416626795672e-08,8.249032693437479e-09,2251.0085401541296,0.1425771814133601,-30752.739368122744,-82459.72950733048,1059460.0,2.772,0.7000486,,,3.0199999999999997e-11,3.031213487258947e-07,0.8326,1.0,1.7683852752943299,1.0806799311216115,2.8490652064159416,0.6111111341060806,2.174744932023315e-08,3.5507137269560806e-08,False,,,,,,,,0.0
GRB210421A,1,-7.353337797077257,9.348079403453164,2.8639998167165928,2.218666672706604,1.4079999923706057,1.0,0.1552067067962749,7.083366686074369e-10,4.4952134372596645e-10,2371.1585382153544,0.1264348159440841,-38784.1446168045,-74899.32272152154,1044426.0,79.2,26.8282,,,3.6499999999999997e-11,2.0777879204988767e-09,0.39662,3.0,10.21733761379385,6.484079586736572,16.701417200530422,0.6346153794490242,1.1578580123334033e-09,3.2248662056171093e-10,1.8487035715549034,,,,,,,,4.0415759990785427e-07
GRB210421A,2,6.259890389271856,9.602150332285674,9.305442889164546,0.6613333225250247,0.0644292026435645,1.0,0.0999500086004394,1.3596916252216424e-10,1.3246549700487508e-11,2269.596168381688,0.1210193115272308,-39605.35274734717,-75000.88509135522,1044426.0,79.2,26.8282,,,3.6499999999999997e-11,2.0777879204988767e-09,0.39662,3.0,3.0455524998926897,0.29670744312112873,3.3422599430138185,0.097423191073404,1.4921571222265175e-10,2.0767492052375183e-10,1.8487035715549034,,,,,,,,4.0415759990785427e-07
GRB200906A,1,-3.6444605354758033,10.600865862486414,2.7413755874676693,1.3866666952758884,1.7066666285181302,1.000000000004479,0.0736721460818995,4.6841736631909977e-08,5.76513656842466e-08,3543.630117312874,0.1887017475538034,-31313.96483287036,-99357.50580195416,994856.0,70.9,7.630306,,,3.84e-11,4.631499465760061e-07,1.09542,4.0,6.385836122943473,7.859490275018745,14.245326397962216,1.230769177865468,1.0449310231615658e-07,3.4121250521971466e-08,2.0121404469599735,,,,,,,,4.085758881823826e-07
GRB200906A,2,42.42309802029742,70.02955805819228,51.16678099541642,1.898666633802805,4.095999995867411,1.0000000000000029,0.1552439762731461,1.3515155851152542e-07,2.915629174964355e-07,2849.5933623723845,0.151743615867319,-35408.41388917837,-100051.54255689464,994856.0,70.9,7.630306,,,3.84e-11,4.631499465760061e-07,1.09542,4.0,8.743682975119,18.862777062775862,27.606460037894863,2.1573034059505276,4.267144760079609e-07,7.190123931715437e-08,2.0121404469599735,,,,,,,,4.085758881823826e-07
GRB200906A,3,65.45386697523654,68.20468801258203,65.65035404860838,0.0426666339127263,0.5546666773618032,1.0000001235024505,0.0594747314206008,1.1635322668259947e-09,1.5125931372128348e-08,2663.2154056303984,0.1418188085430746,-36679.00332733747,-100237.92051363662,994856.0,70.9,7.630306,,,3.84e-11,4.631499465760061e-07,1.09542,4.0,0.19648707337184135,2.5543339639736473,2.7508210373454887,13.000010230391625,1.6289463638954344e-08,2.7545718680073572e-08,2.0121404469599735,,,,,,,,4.085758881823826e-07
GRB200906A,4,67.8380544076352,70.09765307044515,68.62400171301813,0.1706666531800674,0.3200000094202139,1.000001397658083,0.0665599801772304,5.208578275654748e-09,9.766085326094065e-09,2648.1788167461104,0.1410180955719745,-36785.358844682814,-100252.95710252092,994856.0,70.9,7.630306,,,3.84e-11,4.631499465760061e-07,1.09542,4.0,0.7859473053829333,1.4736513574270163,2.2595986628099496,1.8750002033647997,1.497466360174881e-08,3.0827251263184286e-08,2.0121404469599735,,,,,,,,4.085758881823826e-07
GRB220907A,1,-0.5915035910748427,2.257561615342249,0.4891763400479191,0.2346666653951009,0.3839999834696452,1.0,0.0963062973211264,,,1371.385933240489,0.1338329201952268,-20608.44431882838,-51426.6678918764,1123129.0,8.88,1.473973,,,5.75e-11,,,,1.080679931122762,1.7683852752943299,2.849065206417092,1.6363635747885898,,,False,,,,,,,,0.0
GRB200925B,1,-2.946411859372754,7.663899707844344,5.109565532441025,1.749333263801038,0.5546666186572771,1.0,0.1856644183878806,1.7094857632023042e-07,5.420320458880959e-08,2748.6210644161115,0.1465071725609568,-36033.497624208096,-97470.7966483317,997453.0,18.804,1.47852,,,3.16e-11,5.316530244134644e-07,0.59132,1.0,8.05597739181378,2.5543341754033184,10.610311567217098,0.3170731558903019,2.2515178090904002e-07,9.870904956188355e-08,3.268188118524408,,,,,,,,1.1672199591045446e-07
GRB200925B,2,17.497113822292157,20.739153785927616,18.676037400152712,0.2560000022252389,0.448000030933111,1.0,0.0922415222410216,1.242884245236563e-08,2.1750475604385002e-08,2673.080848623333,0.1424807232356128,-36556.462351340015,-97546.33686412447,997453.0,18.804,1.47852,,,3.16e-11,5.316530244134644e-07,0.59132,1.0,1.1789235778605551,2.0631163857749044,3.2420399636354595,1.7500001056208692,3.417931805675063e-08,4.904048427594098e-08,3.268188118524408,,,,,,,,1.1672199591045446e-07
GRB210724A,1,-2.735501415436927,5.713450716258743,1.0960002471090844,0.8320000169390593,1.0026666322767517,1.0000000017437445,0.1345423535765295,3.4077578619849586e-08,4.106784891257221e-08,1804.702545988577,0.14102543924268,-25066.74943434546,-59168.88439493347,1061482.0,44.176,5.377863,,,2.82e-11,3.075037450186169e-07,2.74108,3.0,3.831501662546011,4.6174504691496585,8.44895213169567,1.2051281392584308,7.514542753242179e-08,4.137227758840172e-08,1.028824842717177,,,,,,,,0.0
GRB210724A,2,2.377178185591727,5.786489349792548,5.127999927839049,0.5973333517698095,0.1429891611948308,1.0000000000998197,0.1291184542022859,2.347964114626013e-08,5.620536979413743e-09,1770.5623113587674,0.1383576081393113,-25311.249680467776,-59203.02462956328,1061482.0,44.176,5.377863,,,2.82e-11,3.075037450186169e-07,2.74108,3.0,2.750821742247322,0.6584894219534991,3.409311164200821,0.23937916871906686,2.9100178125673874e-08,3.9704408218217684e-08,1.028824842717177,,,,,,,,0.0
GRB230903A,1,-1.3428217040465589,3.765847141690528,1.408000009578463,0.5973333514445791,0.5120000044504801,1.000000006556512,0.1070569309149133,,,2641.376050812802,0.1308453980686977,-41055.25425629647,-106466.9285074941,1189514.0,2.536,0.269429,,,3.26e-11,,,1.0,2.750821713625022,2.357847132112065,5.108668845737087,0.8571428386047248,,,0.6365006759337115,,,,,,,,0.0
GRB211227A,1,-1.4355006974765838,4.360872713408485,0.6276152871425863,0.4479999939600551,0.810666640599549,1.0000000732805268,0.3148491667461211,6.245145341300049e-08,1.1300738977998827e-07,4663.497766957108,0.2483622392798161,-26150.82717247761,-93779.09923804448,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,2.06311598461917,3.7332574262658986,5.796373410885069,1.8095237757343146,1.7545884319298878e-07,1.4080840884948023e-07,0.26497508070916187,3.5456625454435477e+27,2.2572598580950723e+49,1.8114856065053062e+49,4.782154131987668e+48,0.5110873673799563,-1.1689745093457524,3.5511992780199386,4.2034030597960876e-07
GRB211227A,2,7.273451038253144,9.434811071691174,8.45237460967706,0.25600000222524,0.2133333683013916,1.000000003575064,0.1582183467672235,1.7933242327213258e-08,1.494437092568234e-08,4595.10345720242,0.244719787889568,-26428.321636655237,-93847.49354779915,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,1.1789235714239155,0.9824364620141139,2.1613600334380294,0.8333334626836899,3.2877613252895594e-08,7.075919523411764e-08,0.26497508070916187,3.5456625454435477e+27,4.229670917418957e+48,9.103097232745706e+48,2.4031331227719786e+48,6.883041213092068,5.923005731476502,7.683070905285972,4.2034030597960876e-07
GRB211227A,3,21.820294068194475,80.7664723939623,23.88341028298893,0.447999993942958,12.351999998076623,1.0000000002013805,0.1769635809138323,3.510135747172194e-08,9.677945832258232e-07,3716.068236066364,0.1979053222594857,-30416.211423823337,-94726.5287689352,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,2.063116214794455,56.88306211097337,58.94617832576783,27.571428939906102,1.0028959406975452e-06,7.914253199493328e-08,0.26497508070916187,3.5456625454435477e+27,1.2902152479673506e+50,1.0181604830465812e+49,2.6878491015104638e+48,19.44903117507242,17.768969110907552,65.77074299182598,4.2034030597960876e-07
GRB211227A,4,49.72187015466464,54.83053959901338,54.53580811284467,1.0453333457310972,0.0640001290431067,1.0,0.0919321869659518,4.254851452752863e-08,2.605016315106463e-09,3176.217791368878,0.1691546994391478,-33364.517158777475,-95266.3792136327,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,4.813937958180027,0.2947314861687076,5.108669444348735,0.06122461251663799,4.515353084263509e-08,4.111436946938681e-08,0.26497508070916187,3.5456625454435477e+27,5.808955010049373e+48,5.2893210798191845e+48,1.3963316339113837e+48,44.41026719287025,40.49012227578554,44.65027654642783,4.2034030597960876e-07
GRB211227A,5,56.217238573730775,59.65576564928696,58.57508572945189,0.5120000044504802,0.2346666629440098,1.000000000000002,0.0967100461712869,2.1923180609332545e-08,1.0048124199202957e-08,3124.380116534147,0.1663939988568007,-33673.57899450335,-95318.21688846745,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,2.3578471557211174,1.0806799198350703,3.4385270755561876,0.45833332207852895,3.1971304808535505e-08,4.325114740455778e-08,0.26497508070916187,3.5456625454435477e+27,4.1130752740602203e+48,5.564215349663398e+48,1.468901167727163e+48,47.69958121290871,45.779510239194444,48.57961372091772,4.2034030597960876e-07
GRB211227A,6,69.11391294364884,72.84717068126281,70.88229826081087,0.3840000202144338,0.4266666556490049,1.0000000471548267,0.0687559856379509,1.1689710546830309e-08,1.2988566255115822e-08,3096.9983821733904,0.1649357395842461,-33838.907966406725,-95345.5986228282,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,1.7683853171620285,1.9648724204519397,3.733257737613968,1.1111110239284507,2.467827680194613e-08,3.0749393548067423e-08,0.26497508070916187,3.5456625454435477e+27,3.174834769127087e+48,3.955877655050775e+48,1.0443150113123e+48,57.72174125473198,56.281688064860624,59.32180022904138,4.2034030597960876e-07
GRB211227A,7,72.94361444424652,73.91340051275255,73.72956352508587,0.1706666889747863,0.0399196980581288,1.0000000557939304,0.121021741102752,9.144798834114583e-09,2.139009143806118e-09,3066.0861870261683,0.1632894598192559,-34027.31937355818,-95376.51081797542,1091101.0,83.512,7.556661,0.228,,6.07e-11,4.472249690373842e-07,0.88185,2.0,0.7859490808393446,0.18383698766668033,0.9697860685060249,0.23390445023531792,1.1283807977920702e-08,5.412394441752859e-08,0.26497508070916187,3.5456625454435477e+27,1.4516502178803328e+48,6.96298943228973e+48,1.8381646483159124e+48,60.040361176780024,59.40033749531476,60.19006556413074,4.2034030597960876e-07
GRB220706A,1,-226.8182339280585,-226.59414300806503,-226.7223388523973,0.0208233511006778,0.0278373738982182,1.0,0.655230963133658,5.221303523283382e-11,6.980018620009256e-11,2588.8659299768806,0.1394337227326375,-36579.92102939862,-101984.76829345632,1114937.0,85.996,18.3338,,,3.57e-11,3.865431156086518e-09,0.79781,3.0,0.09589507566121824,0.12819584433225373,0.22409091999347197,1.3368344875721134,1.2201322143292637e-10,2.5327501793294183e-09,5.694855336627436,,,,,,,,1.5059242114382198e-06
GRB220706A,2,-3.442852048325124,11.097205289959774,4.6131257032232025,1.749333341916402,1.4079999923706057,1.0,0.0735453006806113,4.923357905449757e-10,3.962702663471153e-10,2537.999244634967,0.1366940940720077,-36948.46088673615,-102035.63497879825,1114937.0,85.996,18.3338,,,3.57e-11,3.865431156086518e-09,0.79781,3.0,8.055977751548326,6.484079586736572,14.540057338284898,0.8048780404700544,8.88606056892091e-10,2.842842966345859e-10,1.6664335803187285,,,,,,,,1.5059242114382198e-06
GRB220706A,3,8.449190175540917,11.296613847982467,11.200000375049436,0.5973333466008486,0.0209794369397532,1.0000027420645008,0.0598301658768488,1.3676356017864171e-10,4.803385752279508e-12,2461.969437848764,0.1325992049253387,-37513.31819200526,-102111.66478558443,1114937.0,85.996,18.3338,,,3.57e-11,3.865431156086518e-09,0.79781,3.0,2.7508101995085195,0.09661347293303102,2.8474236724415505,0.03512182445386189,1.4156694593092123e-10,2.312693872541958e-10,1.6664335803187285,,,,,,,,1.5059242114382198e-06
GRB230815A,1,-3.2740238460248428,7.434478620913566,-0.0320002750568906,0.7039999653851396,1.6213333337187013,1.0000032478444554,0.7349904252690624,2.1834529444949605e-07,5.028558544856222e-07,2406.4303160490226,0.1281447529713522,-38583.50818672634,-91072.28565730872,1185505.0,17.0,7.615773,,,4.87e-11,4.262399160942265e-07,1.62761,4.0,3.242023570967952,7.466478895970456,10.708502466938409,2.3030304168150244,7.212011489351183e-07,3.13282257196745e-07,1.5596902462727484,,,,,,,,6.341167262946187e-07
GRB230826A,1,-6.6363799084991255,29.419032400063276,0.4371615203677632,1.5360000128602336,6.293333331201961,1.0000000033357237,0.2060863421652624,1.469411038282735e-07,6.020503507184724e-07,3404.337046577293,0.1686567771403167,-35925.96968413566,-109797.95244032818,1187463.0,40.84,1.658322,,,3.61e-11,4.6888561000960003e-07,0.75688,4.0,7.073541428866888,28.981870879695514,36.0554123085624,4.097222186530422,7.489914545467459e-07,9.663092026080621e-08,1.914113275809772,,,,,,,,1.7020030558495235e-07
GRB230826A,2,33.33895165908286,36.7335049706244,33.7861961174695,0.097117900169564,0.6399999856948867,1.0000000000000009,0.0727042745369943,3.2776463862337722e-09,2.159945423696375e-08,3047.023201318862,0.150954827907796,-38164.739978589256,-110155.2662855866,1187463.0,40.84,1.658322,,,3.61e-11,4.6888561000960003e-07,0.75688,4.0,0.44724445838664195,2.947308853154901,3.394553311541543,6.589928165430634,2.4877100623197523e-08,3.4089988116584e-08,1.914113275809772,,,,,,,,1.7020030558495235e-07
GRB230826A,3,35.78943498806618,38.245525768619,36.870114908315415,0.2346666647673988,0.2986666756960408,1.0000000048369446,0.0749350490946853,8.162802042078825e-09,1.0389021178994618e-08,3021.722598411812,0.1497013920441819,-38333.085185003576,-110180.56688849365,1187463.0,40.84,1.658322,,,3.61e-11,4.6888561000960003e-07,0.75688,4.0,1.0806799202492314,1.3754108603035817,2.456090780552813,1.2727273215055002,1.855182322107344e-08,3.513596620586084e-08,1.914113275809772,,,,,,,,1.7020030558495235e-07
GRB221024A,1,-0.2584221848460514,5.3512890740192285,0.2426203586188145,0.1088000059127807,1.1093333164850872,1.0,0.1004299333160294,4.944203551402839e-09,5.0411483685505596e-08,2666.778710629409,0.1420236837955695,-36647.98351625312,-96565.35681375196,1131029.0,122.176,108.8623,,,3.25e-11,4.5705481157408157e-07,1.483,3.0,0.5010425434648659,5.108668715400414,5.60971125886528,10.196077722407308,5.535568723690844e-08,4.590198424815539e-08,0.6511569989136381,,,,,,,,3.1577678799706935e-07
GRB210712A,1,-3.449745263646401,8.339490499506487,0.4800000414337581,0.8533333506407621,1.7066666682561238,1.0,0.1401004424756871,5.134113683103861e-08,1.02682271675091e-07,2410.02719291767,0.1636024161915464,-26666.817843672747,-73929.2453949805,1059881.0,121.284,18.71801,,,3.37e-11,4.337817644112016e-07,0.74807,3.0,3.9297453050801594,7.859490458072729,11.789235763152888,1.9999999612983597,1.540234085061296e-07,6.07730171318936e-08,1.1045644401944694,,,,,,,,4.0245577494853453e-07
GRB210712A,2,36.53790701511871,41.35184497329868,37.81507423971704,0.2773333390553769,0.768000006675716,1.0000000000000042,0.0894540583001768,1.0653918820764104e-08,2.9503159459078157e-08,2339.109496644653,0.158788235465661,-27106.94872558558,-74000.16309125352,1059881.0,121.284,18.71801,,,3.37e-11,4.337817644112016e-07,0.74807,3.0,1.2771672245983297,3.5367707335816405,4.81393795817997,2.7692307361660946,4.015707827984226e-08,3.880353924319319e-08,1.1045644401944694,,,,,,,,4.0245577494853453e-07
